repo,file_path,file_type,job_name,step_name,task_category,normalized_tool,raw_match
pyjwt,.github/workflows/pypi-package.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/pypi-package.yml
pyjwt,.github/workflows/pypi-package.yml,github_actions,,,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
pyjwt,.github/workflows/pypi-package.yml,github_actions,release-pypi,Upload package to PyPI,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
pyjwt,.github/workflows/pypi-package.yml,github_actions,release-test-pypi,Upload package to Test PyPI,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
pyjwt,.github/workflows/pypi-package.yml,github_actions,,,version_control_system,github-releases,release:
pyjwt,.github/workflows/pypi-package.yml,github_actions,,,version_control_system,release-tags,tags:
pyjwt,.github/workflows/stale.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/stale.yml
pyjwt,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,pre-commit,pre-commit
pyjwt,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,ruff,ruff
pyjwt,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,ruff,Ruff
pyjwt,pyproject.toml,pyproject,,,build_tool,setuptools,setuptools.build_meta
pyjwt,pyproject.toml,pyproject,,,build_tool,setuptools,setuptools>=77.0.3
pyjwt,pyproject.toml,pyproject,,,code_management_analysis,mypy,[tool.mypy]
pyjwt,pyproject.toml,pyproject,,,code_management_analysis,mypy,mypy
pyjwt,pyproject.toml,pyproject,,,code_management_analysis,pre-commit,pre-commit
pyjwt,pyproject.toml,pyproject,,,testing_tool,coverage,[tool.coverage]
pyjwt,pyproject.toml,pyproject,,,testing_tool,coverage,coverage
pyjwt,pyproject.toml,pyproject,,,testing_tool,pytest,[tool.pytest]
pyjwt,pyproject.toml,pyproject,,,testing_tool,pytest,pytest
pyjwt,tox.ini,tox_ini,,,code_management_analysis,flake8,flake8
pyjwt,tox.ini,tox_ini,,,code_management_analysis,mypy,mypy
pyjwt,tox.ini,tox_ini,,,code_management_analysis,pre-commit,pre-commit
pyjwt,tox.ini,tox_ini,,,configuration_provisioning,pip,pip
pyjwt,tox.ini,tox_ini,,,configuration_provisioning,tox,tox
pyjwt,tox.ini,tox_ini,,,testing_tool,coverage,coverage
pyjwt,tox.ini,tox_ini,,,testing_tool,pytest,pytest
pyjwt,tox.ini,tox_ini,,,testing_tool,tox,tox
httpx,.github/workflows/publish.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v6
httpx,.github/workflows/publish.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/publish.yml
httpx,.github/workflows/publish.yml,github_actions,,,version_control_system,release-tags,tags:
httpx,.github/workflows/test-suite.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v6
httpx,.github/workflows/test-suite.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/test-suite.yml
httpx,.github/workflows/test-suite.yml,github_actions,,,testing_tool,coverage,coverage
httpx,.github/workflows/test-suite.yml,github_actions,tests,Enforce coverage,testing_tool,coverage,coverage
httpx,pyproject.toml,pyproject,,,build_tool,hatchling,hatchling
httpx,pyproject.toml,pyproject,,,build_tool,hatchling,hatchling.build
httpx,pyproject.toml,pyproject,,,code_management_analysis,isort,isort
httpx,pyproject.toml,pyproject,,,code_management_analysis,mypy,[tool.mypy]
httpx,pyproject.toml,pyproject,,,code_management_analysis,mypy,mypy
httpx,pyproject.toml,pyproject,,,code_management_analysis,ruff,[tool.ruff]
httpx,pyproject.toml,pyproject,,,code_management_analysis,ruff,ruff
httpx,pyproject.toml,pyproject,,,configuration_provisioning,hatch,[tool.hatch]
httpx,pyproject.toml,pyproject,,,configuration_provisioning,hatch,hatch
httpx,pyproject.toml,pyproject,,,configuration_provisioning,venv,venv
httpx,pyproject.toml,pyproject,,,testing_tool,coverage,[tool.coverage]
httpx,pyproject.toml,pyproject,,,testing_tool,coverage,coverage
httpx,pyproject.toml,pyproject,,,testing_tool,pytest,[tool.pytest]
httpx,pyproject.toml,pyproject,,,testing_tool,pytest,pytest
httpx,scripts/check,script,,,code_management_analysis,mypy,mypy
httpx,scripts/check,script,,,code_management_analysis,ruff,ruff
httpx,scripts/check,script,,,configuration_provisioning,venv,venv
httpx,scripts/coverage,script,,,configuration_provisioning,venv,venv
httpx,scripts/coverage,script,,,testing_tool,coverage,coverage
httpx,scripts/docs,script,,,configuration_provisioning,venv,venv
httpx,scripts/install,script,,,configuration_provisioning,pip,PIP
httpx,scripts/install,script,,,configuration_provisioning,pip,pip
httpx,scripts/install,script,,,configuration_provisioning,venv,VENV
httpx,scripts/install,script,,,configuration_provisioning,venv,venv
httpx,scripts/lint,script,,,code_management_analysis,ruff,ruff
httpx,scripts/lint,script,,,configuration_provisioning,venv,venv
httpx,scripts/publish,script,,,configuration_provisioning,venv,venv
httpx,scripts/publish,script,,,delivery_deployment,twine,twine upload
httpx,scripts/publish,script,,,version_control_system,release-tags,refs/tags
httpx,scripts/test,script,,,configuration_provisioning,venv,venv
httpx,scripts/test,script,,,testing_tool,coverage,coverage
httpx,scripts/test,script,,,testing_tool,pytest,pytest
typing-inspection,.github/workflows/ci.yml,github_actions,,,build_tool,build,python -m build
typing-inspection,.github/workflows/ci.yml,github_actions,release,Build library,build_tool,build,python -m build
typing-inspection,.github/workflows/ci.yml,github_actions,,,code_management_analysis,pre-commit,pre-commit
typing-inspection,.github/workflows/ci.yml,github_actions,lint,Run pre-commit,code_management_analysis,pre-commit,pre-commit
typing-inspection,.github/workflows/ci.yml,github_actions,,,code_management_analysis,pyright,Pyright
typing-inspection,.github/workflows/ci.yml,github_actions,,,code_management_analysis,ruff,Ruff
typing-inspection,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v5
typing-inspection,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@v5
typing-inspection,.github/workflows/ci.yml,github_actions,,,configuration_provisioning,pip,pip
typing-inspection,.github/workflows/ci.yml,github_actions,lint,Install dependencies,configuration_provisioning,pip,pip
typing-inspection,.github/workflows/ci.yml,github_actions,release,Install 'build' library,configuration_provisioning,pip,pip
typing-inspection,.github/workflows/ci.yml,github_actions,test-typing-extensions,Install dependencies and typing-extensions main,configuration_provisioning,pip,pip
typing-inspection,.github/workflows/ci.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/ci.yml
typing-inspection,.github/workflows/ci.yml,github_actions,,,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
typing-inspection,.github/workflows/ci.yml,github_actions,release,Upload package to PyPI,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
typing-inspection,.github/workflows/ci.yml,github_actions,,,testing_tool,coverage,coverage
typing-inspection,.github/workflows/ci.yml,github_actions,coverage-pr-comment,Generate coverage comment,testing_tool,coverage,coverage
typing-inspection,.github/workflows/ci.yml,github_actions,,,version_control_system,github-releases,release:
typing-inspection,.github/workflows/ci.yml,github_actions,,,version_control_system,release-tags,refs/tags
typing-inspection,.github/workflows/ci.yml,github_actions,,,version_control_system,release-tags,tags:
typing-inspection,.github/workflows/coverage.yml,github_actions,,,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@v5
typing-inspection,.github/workflows/coverage.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/coverage.yml
typing-inspection,.github/workflows/coverage.yml,github_actions,,,testing_tool,coverage,Coverage
typing-inspection,.github/workflows/coverage.yml,github_actions,,,testing_tool,coverage,coverage
typing-inspection,.github/workflows/coverage.yml,github_actions,coverage-comment,Post comment,testing_tool,coverage,coverage
typing-inspection,.github/workflows/docs_publish.yml,github_actions,,,configuration_provisioning,astral-sh/setup-uv,astral-sh/setup-uv@v5
typing-inspection,.github/workflows/docs_publish.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/docs_publish.yml
typing-inspection,.github/workflows/docs_publish.yml,github_actions,,,version_control_system,release-tags,refs/tags
typing-inspection,.github/workflows/docs_publish.yml,github_actions,,,version_control_system,release-tags,tags:
typing-inspection,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,pre-commit,pre-commit
typing-inspection,Makefile,makefile,,,code_management_analysis,pre-commit,pre-commit
typing-inspection,Makefile,makefile,,,code_management_analysis,pyright,pyright
typing-inspection,Makefile,makefile,,,code_management_analysis,ruff,ruff
typing-inspection,Makefile,makefile,,,testing_tool,pytest,pytest
typing-inspection,pyproject.toml,pyproject,,,build_tool,hatchling,hatchling.build
typing-inspection,pyproject.toml,pyproject,,,build_tool,hatchling,hatchling>=1.27.0
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,flake8,flake8
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,isort,isort
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,mypy,mypy
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,pre-commit,pre-commit
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,pylint,Pylint
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,pyright,[tool.pyright]
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,pyright,pyright
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,ruff,[tool.ruff]
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,ruff,ruff
typing-inspection,pyproject.toml,pyproject,,,code_management_analysis,ruff,Ruff
typing-inspection,pyproject.toml,pyproject,,,testing_tool,coverage,[tool.coverage]
typing-inspection,pyproject.toml,pyproject,,,testing_tool,coverage,coverage
typing-inspection,pyproject.toml,pyproject,,,testing_tool,pytest,[tool.pytest]
typing-inspection,pyproject.toml,pyproject,,,testing_tool,pytest,pytest
python-dotenv,.github/workflows/release.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v6
python-dotenv,.github/workflows/release.yml,github_actions,publish,Set up Python,configuration_provisioning,actions/setup-python,actions/setup-python@v6
python-dotenv,.github/workflows/release.yml,github_actions,,,configuration_provisioning,pip,pip
python-dotenv,.github/workflows/release.yml,github_actions,publish,Build Documentation,configuration_provisioning,pip,pip
python-dotenv,.github/workflows/release.yml,github_actions,publish,Install dependencies,configuration_provisioning,pip,pip
python-dotenv,.github/workflows/release.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/release.yml
python-dotenv,.github/workflows/release.yml,github_actions,,,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
python-dotenv,.github/workflows/release.yml,github_actions,publish,Publish package distributions to PyPI,delivery_deployment,pypa/gh-action-pypi-publish,pypa/gh-action-pypi-publish@release/v1
python-dotenv,.github/workflows/release.yml,github_actions,,,version_control_system,github-releases,release:
python-dotenv,.github/workflows/test.yml,github_actions,,,configuration_provisioning,actions/setup-python,actions/setup-python@v6
python-dotenv,.github/workflows/test.yml,github_actions,test,Set up Python ${{ matrix.python-version }},configuration_provisioning,actions/setup-python,actions/setup-python@v6
python-dotenv,.github/workflows/test.yml,github_actions,,,configuration_provisioning,pip,pip
python-dotenv,.github/workflows/test.yml,github_actions,test,Install dependencies,configuration_provisioning,pip,pip
python-dotenv,.github/workflows/test.yml,github_actions,test,Upgrade pip,configuration_provisioning,pip,pip
python-dotenv,.github/workflows/test.yml,github_actions,,,configuration_provisioning,tox,tox
python-dotenv,.github/workflows/test.yml,github_actions,test,Install dependencies,configuration_provisioning,tox,tox
python-dotenv,.github/workflows/test.yml,github_actions,test,Test with tox,configuration_provisioning,tox,tox
python-dotenv,.github/workflows/test.yml,github_actions,,,continuous_integration_server,GitHub Actions,.github/workflows/test.yml
python-dotenv,.github/workflows/test.yml,github_actions,,,testing_tool,tox,tox
python-dotenv,.github/workflows/test.yml,github_actions,test,Install dependencies,testing_tool,tox,tox
python-dotenv,.github/workflows/test.yml,github_actions,test,Test with tox,testing_tool,tox,tox
python-dotenv,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,pre-commit,pre-commit
python-dotenv,.pre-commit-config.yaml,pre_commit,,,code_management_analysis,ruff,ruff
python-dotenv,Makefile,makefile,,,build_tool,build,python -m build
python-dotenv,Makefile,makefile,,,code_management_analysis,ruff,ruff
python-dotenv,Makefile,makefile,,,configuration_provisioning,pip,pip
python-dotenv,Makefile,makefile,,,configuration_provisioning,tox,tox
python-dotenv,Makefile,makefile,,,testing_tool,coverage,coverage
python-dotenv,Makefile,makefile,,,testing_tool,pytest,pytest
python-dotenv,Makefile,makefile,,,testing_tool,tox,tox
python-dotenv,pyproject.toml,pyproject,,,build_tool,setuptools,setuptools >= 77.0
python-dotenv,pyproject.toml,pyproject,,,build_tool,setuptools,setuptools.build_meta
python-dotenv,pyproject.toml,pyproject,,,code_management_analysis,mypy,[tool.mypy]
python-dotenv,pyproject.toml,pyproject,,,code_management_analysis,mypy,mypy
python-dotenv,pyproject.toml,pyproject,,,configuration_provisioning,tox,tox
python-dotenv,pyproject.toml,pyproject,,,testing_tool,coverage,[tool.coverage]
python-dotenv,pyproject.toml,pyproject,,,testing_tool,coverage,coverage
python-dotenv,pyproject.toml,pyproject,,,testing_tool,pytest,[tool.pytest]
python-dotenv,pyproject.toml,pyproject,,,testing_tool,pytest,pytest
python-dotenv,pyproject.toml,pyproject,,,testing_tool,tox,tox
python-dotenv,tox.ini,tox_ini,,,code_management_analysis,mypy,mypy
python-dotenv,tox.ini,tox_ini,,,code_management_analysis,ruff,ruff
python-dotenv,tox.ini,tox_ini,,,configuration_provisioning,tox,tox
python-dotenv,tox.ini,tox_ini,,,testing_tool,coverage,coverage
